fold,phase,population,model,master_seed,scope,threshold,status,selected,selection_available,selection_reason,selection_source_identity_sha256,accepted,f1,fn,fp,negative,positive,precision,recall,rejected,rows,tn,tp
2023Q2,refit,temporal,sequential_0,0,inner_selection,0.3,diagnostic,True,True,,891fe1863ba9881a0add67cccb0ea9223c012f53fdbdff4f7b36b94ef433b16f,18539,0.31767708998085514,7823,13561,33439,12801,0.26851502238524194,0.3888758690727287,27701,46240,19878,4978
2023Q2,refit,temporal,sequential_0,0,inner_selection,0.4,diagnostic,False,True,,891fe1863ba9881a0add67cccb0ea9223c012f53fdbdff4f7b36b94ef433b16f,2773,0.09811223834596122,12037,2009,33439,12801,0.2755138838802741,0.05968283727833763,43467,46240,31430,764
2023Q2,refit,temporal,sequential_0,0,inner_selection,0.5,diagnostic,False,True,,891fe1863ba9881a0add67cccb0ea9223c012f53fdbdff4f7b36b94ef433b16f,188,0.006928939872199553,12756,143,33439,12801,0.2393617021276596,0.003515350363252871,46052,46240,33296,45
2023Q2,refit,temporal,sequential_1,1,phase_diagnostic,0.3,diagnostic,True,True,,891fe1863ba9881a0add67cccb0ea9223c012f53fdbdff4f7b36b94ef433b16f,3,0.0,0,3,3,0,0.0,,0,3,0,0
2023Q2,refit,temporal,sequential_1,1,phase_diagnostic,0.4,diagnostic,False,True,,891fe1863ba9881a0add67cccb0ea9223c012f53fdbdff4f7b36b94ef433b16f,0,,0,0,3,0,,,3,3,3,0
2023Q2,refit,temporal,sequential_1,1,phase_diagnostic,0.5,diagnostic,False,True,,891fe1863ba9881a0add67cccb0ea9223c012f53fdbdff4f7b36b94ef433b16f,0,,0,0,3,0,,,3,3,3,0
2023Q2,refit,temporal,sequential_1,1,inner_selection,0.3,diagnostic,True,True,,891fe1863ba9881a0add67cccb0ea9223c012f53fdbdff4f7b36b94ef433b16f,13880,0.282748022937671,9029,10108,33439,12801,0.2717579250720461,0.29466447933755174,32360,46240,23331,3772
2023Q2,refit,temporal,sequential_1,1,inner_selection,0.4,diagnostic,False,True,,891fe1863ba9881a0add67cccb0ea9223c012f53fdbdff4f7b36b94ef433b16f,486,0.014450214495371415,12705,390,33439,12801,0.19753086419753085,0.007499414108272791,45754,46240,33049,96
2023Q2,refit,temporal,sequential_1,1,inner_selection,0.5,diagnostic,False,True,,891fe1863ba9881a0add67cccb0ea9223c012f53fdbdff4f7b36b94ef433b16f,4,0.00031237797735259666,12799,2,33439,12801,0.5,0.0001562377939223498,46236,46240,33437,2
2023Q2,refit,temporal,uniform_0,0,phase_diagnostic,0.3,diagnostic,True,True,,891fe1863ba9881a0add67cccb0ea9223c012f53fdbdff4f7b36b94ef433b16f,0,,0,0,3,0,,,3,3,3,0
2023Q2,refit,temporal,uniform_0,0,phase_diagnostic,0.4,diagnostic,False,True,,891fe1863ba9881a0add67cccb0ea9223c012f53fdbdff4f7b36b94ef433b16f,0,,0,0,3,0,,,3,3,3,0
2023Q2,refit,temporal,uniform_0,0,phase_diagnostic,0.5,diagnostic,False,True,,891fe1863ba9881a0add67cccb0ea9223c012f53fdbdff4f7b36b94ef433b16f,0,,0,0,3,0,,,3,3,3,0
2023Q2,refit,temporal,uniform_0,0,inner_selection,0.3,diagnostic,True,True,,891fe1863ba9881a0add67cccb0ea9223c012f53fdbdff4f7b36b94ef433b16f,9553,0.25069338820792697,9999,6751,33439,12801,0.29331100177954567,0.21888914928521208,36687,46240,26688,2802
2023Q2,refit,temporal,uniform_0,0,inner_selection,0.4,diagnostic,False,True,,891fe1863ba9881a0add67cccb0ea9223c012f53fdbdff4f7b36b94ef433b16f,1047,0.04737146158290006,12473,719,33439,12801,0.3132760267430755,0.02562299820326537,45193,46240,32720,328
2023Q2,refit,temporal,uniform_0,0,inner_selection,0.5,diagnostic,False,True,,891fe1863ba9881a0add67cccb0ea9223c012f53fdbdff4f7b36b94ef433b16f,94,0.0046529662659945716,12771,64,33439,12801,0.3191489361702128,0.002343566908835247,46146,46240,33375,30
2023Q2,refit,temporal,uniform_1,1,phase_diagnostic,0.3,diagnostic,True,True,,891fe1863ba9881a0add67cccb0ea9223c012f53fdbdff4f7b36b94ef433b16f,1,0.0,0,1,3,0,0.0,,2,3,2,0
2023Q2,refit,temporal,uniform_1,1,phase_diagnostic,0.4,diagnostic,False,True,,891fe1863ba9881a0add67cccb0ea9223c012f53fdbdff4f7b36b94ef433b16f,0,,0,0,3,0,,,3,3,3,0
2023Q2,refit,temporal,uniform_1,1,phase_diagnostic,0.5,diagnostic,False,True,,891fe1863ba9881a0add67cccb0ea9223c012f53fdbdff4f7b36b94ef433b16f,0,,0,0,3,0,,,3,3,3,0
2023Q2,refit,temporal,uniform_1,1,inner_selection,0.3,diagnostic,True,True,,891fe1863ba9881a0add67cccb0ea9223c012f53fdbdff4f7b36b94ef433b16f,9232,0.2271138746425816,10299,6730,33439,12801,0.27101386481802425,0.19545348019685962,37008,46240,26709,2502
2023Q2,refit,temporal,uniform_1,1,inner_selection,0.4,diagnostic,False,True,,891fe1863ba9881a0add67cccb0ea9223c012f53fdbdff4f7b36b94ef433b16f,418,0.018306982373855814,12680,297,33439,12801,0.2894736842105263,0.009452386532302164,45822,46240,33142,121
2023Q2,refit,temporal,uniform_1,1,inner_selection,0.5,diagnostic,False,True,,891fe1863ba9881a0add67cccb0ea9223c012f53fdbdff4f7b36b94ef433b16f,93,0.004343105320304018,12773,65,33439,12801,0.3010752688172043,0.0021873291149128973,46147,46240,33374,28
2023Q2,refit,temporal,weighted_constant,,phase_diagnostic,0.3,diagnostic,False,True,,891fe1863ba9881a0add67cccb0ea9223c012f53fdbdff4f7b36b94ef433b16f,0,,0,0,3,0,,,3,3,3,0
2023Q2,refit,temporal,weighted_constant,,phase_diagnostic,0.4,diagnostic,False,True,,891fe1863ba9881a0add67cccb0ea9223c012f53fdbdff4f7b36b94ef433b16f,0,,0,0,3,0,,,3,3,3,0
2023Q2,refit,temporal,weighted_constant,,phase_diagnostic,0.5,diagnostic,True,True,,891fe1863ba9881a0add67cccb0ea9223c012f53fdbdff4f7b36b94ef433b16f,0,,0,0,3,0,,,3,3,3,0
2023Q2,refit,temporal,weighted_constant,,inner_selection,0.3,diagnostic,False,True,,891fe1863ba9881a0add67cccb0ea9223c012f53fdbdff4f7b36b94ef433b16f,0,0.0,12801,0,33439,12801,,0.0,46240,46240,33439,0
2023Q2,refit,temporal,weighted_constant,,inner_selection,0.4,diagnostic,False,True,,891fe1863ba9881a0add67cccb0ea9223c012f53fdbdff4f7b36b94ef433b16f,0,0.0,12801,0,33439,12801,,0.0,46240,46240,33439,0
2023Q2,refit,temporal,weighted_constant,,inner_selection,0.5,diagnostic,True,True,,891fe1863ba9881a0add67cccb0ea9223c012f53fdbdff4f7b36b94ef433b16f,0,0.0,12801,0,33439,12801,,0.0,46240,46240,33439,0
2023Q2,refit,temporal,weighted_logistic,,phase_diagnostic,0.3,diagnostic,True,True,,891fe1863ba9881a0add67cccb0ea9223c012f53fdbdff4f7b36b94ef433b16f,0,,0,0,3,0,,,3,3,3,0
2023Q2,refit,temporal,weighted_logistic,,phase_diagnostic,0.4,diagnostic,False,True,,891fe1863ba9881a0add67cccb0ea9223c012f53fdbdff4f7b36b94ef433b16f,0,,0,0,3,0,,,3,3,3,0
2023Q2,refit,temporal,weighted_logistic,,phase_diagnostic,0.5,diagnostic,False,True,,891fe1863ba9881a0add67cccb0ea9223c012f53fdbdff4f7b36b94ef433b16f,0,,0,0,3,0,,,3,3,3,0
2023Q2,refit,temporal,weighted_logistic,,inner_selection,0.3,diagnostic,True,True,,891fe1863ba9881a0add67cccb0ea9223c012f53fdbdff4f7b36b94ef433b16f,8351,0.23515506807866868,10314,5864,33439,12801,0.2978086456711771,0.194281696742442,37889,46240,27575,2487
2023Q2,refit,temporal,weighted_logistic,,inner_selection,0.4,diagnostic,False,True,,891fe1863ba9881a0add67cccb0ea9223c012f53fdbdff4f7b36b94ef433b16f,1,0.0,12801,1,33439,12801,0.0,0.0,46239,46240,33438,0
2023Q2,refit,temporal,weighted_logistic,,inner_selection,0.5,diagnostic,False,True,,891fe1863ba9881a0add67cccb0ea9223c012f53fdbdff4f7b36b94ef433b16f,0,0.0,12801,0,33439,12801,,0.0,46240,46240,33439,0
2023Q3,inner,0.0005,full,,phase_diagnostic,0.3,diagnostic,False,False,empty_validation,b03fdfb6c468ed86f79f8132e4b0a55961d2cbcaac8357f67f384949e035ad7c,0,,0,0,0,0,,,0,0,0,0
2023Q3,inner,0.0005,full,,phase_diagnostic,0.4,diagnostic,False,False,empty_validation,b03fdfb6c468ed86f79f8132e4b0a55961d2cbcaac8357f67f384949e035ad7c,0,,0,0,0,0,,,0,0,0,0
2023Q3,inner,0.0005,full,,phase_diagnostic,0.5,diagnostic,False,False,empty_validation,b03fdfb6c468ed86f79f8132e4b0a55961d2cbcaac8357f67f384949e035ad7c,0,,0,0,0,0,,,0,0,0,0
2023Q3,inner,0.0005,full,,inner_selection,0.3,diagnostic,False,False,empty_validation,b03fdfb6c468ed86f79f8132e4b0a55961d2cbcaac8357f67f384949e035ad7c,0,,0,0,0,0,,,0,0,0,0
2023Q3,inner,0.0005,full,,inner_selection,0.4,diagnostic,False,False,empty_validation,b03fdfb6c468ed86f79f8132e4b0a55961d2cbcaac8357f67f384949e035ad7c,0,,0,0,0,0,,,0,0,0,0
2023Q3,inner,0.0005,full,,inner_selection,0.5,diagnostic,False,False,empty_validation,b03fdfb6c468ed86f79f8132e4b0a55961d2cbcaac8357f67f384949e035ad7c,0,,0,0,0,0,,,0,0,0,0
2023Q3,inner,0.0005,sequential_0,0,phase_diagnostic,0.3,diagnostic,False,False,empty_validation,b03fdfb6c468ed86f79f8132e4b0a55961d2cbcaac8357f67f384949e035ad7c,0,,0,0,0,0,,,0,0,0,0
2023Q3,inner,0.0005,sequential_0,0,phase_diagnostic,0.4,diagnostic,False,False,empty_validation,b03fdfb6c468ed86f79f8132e4b0a55961d2cbcaac8357f67f384949e035ad7c,0,,0,0,0,0,,,0,0,0,0
2023Q3,inner,0.0005,sequential_0,0,phase_diagnostic,0.5,diagnostic,False,False,empty_validation,b03fdfb6c468ed86f79f8132e4b0a55961d2cbcaac8357f67f384949e035ad7c,0,,0,0,0,0,,,0,0,0,0
2023Q3,inner,0.0005,sequential_0,0,inner_selection,0.3,diagnostic,False,False,empty_validation,b03fdfb6c468ed86f79f8132e4b0a55961d2cbcaac8357f67f384949e035ad7c,0,,0,0,0,0,,,0,0,0,0
2023Q3,inner,0.0005,sequential_0,0,inner_selection,0.4,diagnostic,False,False,empty_validation,b03fdfb6c468ed86f79f8132e4b0a55961d2cbcaac8357f67f384949e035ad7c,0,,0,0,0,0,,,0,0,0,0
2023Q3,inner,0.0005,sequential_0,0,inner_selection,0.5,diagnostic,False,False,empty_validation,b03fdfb6c468ed86f79f8132e4b0a55961d2cbcaac8357f67f384949e035ad7c,0,,0,0,0,0,,,0,0,0,0
2023Q3,inner,0.0005,sequential_1,1,phase_diagnostic,0.3,diagnostic,False,False,empty_validation,b03fdfb6c468ed86f79f8132e4b0a55961d2cbcaac8357f67f384949e035ad7c,0,,0,0,0,0,,,0,0,0,0
2023Q3,inner,0.0005,sequential_1,1,phase_diagnostic,0.4,diagnostic,False,False,empty_validation,b03fdfb6c468ed86f79f8132e4b0a55961d2cbcaac8357f67f384949e035ad7c,0,,0,0,0,0,,,0,0,0,0
2023Q3,inner,0.0005,sequential_1,1,phase_diagnostic,0.5,diagnostic,False,False,empty_validation,b03fdfb6c468ed86f79f8132e4b0a55961d2cbcaac8357f67f384949e035ad7c,0,,0,0,0,0,,,0,0,0,0
2023Q3,inner,0.0005,sequential_1,1,inner_selection,0.3,diagnostic,False,False,empty_validation,b03fdfb6c468ed86f79f8132e4b0a55961d2cbcaac8357f67f384949e035ad7c,0,,0,0,0,0,,,0,0,0,0
2023Q3,inner,0.0005,sequential_1,1,inner_selection,0.4,diagnostic,False,False,empty_validation,b03fdfb6c468ed86f79f8132e4b0a55961d2cbcaac8357f67f384949e035ad7c,0,,0,0,0,0,,,0,0,0,0
2023Q3,inner,0.0005,sequential_1,1,inner_selection,0.5,diagnostic,False,False,empty_validation,b03fdfb6c468ed86f79f8132e4b0a55961d2cbcaac8357f67f384949e035ad7c,0,,0,0,0,0,,,0,0,0,0
2023Q3,inner,0.0005,uniform_0,0,phase_diagnostic,0.3,diagnostic,False,False,empty_validation,b03fdfb6c468ed86f79f8132e4b0a55961d2cbcaac8357f67f384949e035ad7c,0,,0,0,0,0,,,0,0,0,0
2023Q3,inner,0.0005,uniform_0,0,phase_diagnostic,0.4,diagnostic,False,False,empty_validation,b03fdfb6c468ed86f79f8132e4b0a55961d2cbcaac8357f67f384949e035ad7c,0,,0,0,0,0,,,0,0,0,0
2023Q3,inner,0.0005,uniform_0,0,phase_diagnostic,0.5,diagnostic,False,False,empty_validation,b03fdfb6c468ed86f79f8132e4b0a55961d2cbcaac8357f67f384949e035ad7c,0,,0,0,0,0,,,0,0,0,0
2023Q3,inner,0.0005,uniform_0,0,inner_selection,0.3,diagnostic,False,False,empty_validation,b03fdfb6c468ed86f79f8132e4b0a55961d2cbcaac8357f67f384949e035ad7c,0,,0,0,0,0,,,0,0,0,0
2023Q3,inner,0.0005,uniform_0,0,inner_selection,0.4,diagnostic,False,False,empty_validation,b03fdfb6c468ed86f79f8132e4b0a55961d2cbcaac8357f67f384949e035ad7c,0,,0,0,0,0,,,0,0,0,0
2023Q3,inner,0.0005,uniform_0,0,inner_selection,0.5,diagnostic,False,False,empty_validation,b03fdfb6c468ed86f79f8132e4b0a55961d2cbcaac8357f67f384949e035ad7c,0,,0,0,0,0,,,0,0,0,0
2023Q3,inner,0.0005,uniform_1,1,phase_diagnostic,0.3,diagnostic,False,False,empty_validation,b03fdfb6c468ed86f79f8132e4b0a55961d2cbcaac8357f67f384949e035ad7c,0,,0,0,0,0,,,0,0,0,0
2023Q3,inner,0.0005,uniform_1,1,phase_diagnostic,0.4,diagnostic,False,False,empty_validation,b03fdfb6c468ed86f79f8132e4b0a55961d2cbcaac8357f67f384949e035ad7c,0,,0,0,0,0,,,0,0,0,0
2023Q3,inner,0.0005,uniform_1,1,phase_diagnostic,0.5,diagnostic,False,False,empty_validation,b03fdfb6c468ed86f79f8132e4b0a55961d2cbcaac8357f67f384949e035ad7c,0,,0,0,0,0,,,0,0,0,0
2023Q3,inner,0.0005,uniform_1,1,inner_selection,0.3,diagnostic,False,False,empty_validation,b03fdfb6c468ed86f79f8132e4b0a55961d2cbcaac8357f67f384949e035ad7c,0,,0,0,0,0,,,0,0,0,0
2023Q3,inner,0.0005,uniform_1,1,inner_selection,0.4,diagnostic,False,False,empty_validation,b03fdfb6c468ed86f79f8132e4b0a55961d2cbcaac8357f67f384949e035ad7c,0,,0,0,0,0,,,0,0,0,0
2023Q3,inner,0.0005,uniform_1,1,inner_selection,0.5,diagnostic,False,False,empty_validation,b03fdfb6c468ed86f79f8132e4b0a55961d2cbcaac8357f67f384949e035ad7c,0,,0,0,0,0,,,0,0,0,0
2023Q3,inner,0.0005,weighted_constant,,phase_diagnostic,0.3,diagnostic,False,False,empty_validation,b03fdfb6c468ed86f79f8132e4b0a55961d2cbcaac8357f67f384949e035ad7c,0,,0,0,0,0,,,0,0,0,0
2023Q3,inner,0.0005,weighted_constant,,phase_diagnostic,0.4,diagnostic,False,False,empty_validation,b03fdfb6c468ed86f79f8132e4b0a55961d2cbcaac8357f67f384949e035ad7c,0,,0,0,0,0,,,0,0,0,0
2023Q3,inner,0.0005,weighted_constant,,phase_diagnostic,0.5,diagnostic,False,False,empty_validation,b03fdfb6c468ed86f79f8132e4b0a55961d2cbcaac8357f67f384949e035ad7c,0,,0,0,0,0,,,0,0,0,0
2023Q3,inner,0.0005,weighted_constant,,inner_selection,0.3,diagnostic,False,False,empty_validation,b03fdfb6c468ed86f79f8132e4b0a55961d2cbcaac8357f67f384949e035ad7c,0,,0,0,0,0,,,0,0,0,0
2023Q3,inner,0.0005,weighted_constant,,inner_selection,0.4,diagnostic,False,False,empty_validation,b03fdfb6c468ed86f79f8132e4b0a55961d2cbcaac8357f67f384949e035ad7c,0,,0,0,0,0,,,0,0,0,0
2023Q3,inner,0.0005,weighted_constant,,inner_selection,0.5,diagnostic,False,False,empty_validation,b03fdfb6c468ed86f79f8132e4b0a55961d2cbcaac8357f67f384949e035ad7c,0,,0,0,0,0,,,0,0,0,0
2023Q3,inner,0.0005,weighted_logistic,,phase_diagnostic,0.3,diagnostic,False,False,empty_validation,b03fdfb6c468ed86f79f8132e4b0a55961d2cbcaac8357f67f384949e035ad7c,0,,0,0,0,0,,,0,0,0,0
2023Q3,inner,0.0005,weighted_logistic,,phase_diagnostic,0.4,diagnostic,False,False,empty_validation,b03fdfb6c468ed86f79f8132e4b0a55961d2cbcaac8357f67f384949e035ad7c,0,,0,0,0,0,,,0,0,0,0
2023Q3,inner,0.0005,weighted_logistic,,phase_diagnostic,0.5,diagnostic,False,False,empty_validation,b03fdfb6c468ed86f79f8132e4b0a55961d2cbcaac8357f67f384949e035ad7c,0,,0,0,0,0,,,0,0,0,0
2023Q3,inner,0.0005,weighted_logistic,,inner_selection,0.3,diagnostic,False,False,empty_validation,b03fdfb6c468ed86f79f8132e4b0a55961d2cbcaac8357f67f384949e035ad7c,0,,0,0,0,0,,,0,0,0,0
2023Q3,inner,0.0005,weighted_logistic,,inner_selection,0.4,diagnostic,False,False,empty_validation,b03fdfb6c468ed86f79f8132e4b0a55961d2cbcaac8357f67f384949e035ad7c,0,,0,0,0,0,,,0,0,0,0
2023Q3,inner,0.0005,weighted_logistic,,inner_selection,0.5,diagnostic,False,False,empty_validation,b03fdfb6c468ed86f79f8132e4b0a55961d2cbcaac8357f67f384949e035ad7c,0,,0,0,0,0,,,0,0,0,0
2023Q3,inner,0.001,full,,phase_diagnostic,0.3,diagnostic,False,False,empty_validation,b03fdfb6c468ed86f79f8132e4b0a55961d2cbcaac8357f67f384949e035ad7c,0,,0,0,0,0,,,0,0,0,0
2023Q3,inner,0.001,full,,phase_diagnostic,0.4,diagnostic,False,False,empty_validation,b03fdfb6c468ed86f79f8132e4b0a55961d2cbcaac8357f67f384949e035ad7c,0,,0,0,0,0,,,0,0,0,0
2023Q3,inner,0.001,full,,phase_diagnostic,0.5,diagnostic,False,False,empty_validation,b03fdfb6c468ed86f79f8132e4b0a55961d2cbcaac8357f67f384949e035ad7c,0,,0,0,0,0,,,0,0,0,0
2023Q3,inner,0.001,full,,inner_selection,0.3,diagnostic,False,False,empty_validation,b03fdfb6c468ed86f79f8132e4b0a55961d2cbcaac8357f67f384949e035ad7c,0,,0,0,0,0,,,0,0,0,0
2023Q3,inner,0.001,full,,inner_selection,0.4,diagnostic,False,False,empty_validation,b03fdfb6c468ed86f79f8132e4b0a55961d2cbcaac8357f67f384949e035ad7c,0,,0,0,0,0,,,0,0,0,0
2023Q3,inner,0.001,full,,inner_selection,0.5,diagnostic,False,False,empty_validation,b03fdfb6c468ed86f79f8132e4b0a55961d2cbcaac8357f67f384949e035ad7c,0,,0,0,0,0,,,0,0,0,0
2023Q3,inner,0.001,sequential_0,0,phase_diagnostic,0.3,diagnostic,False,False,empty_validation,b03fdfb6c468ed86f79f8132e4b0a55961d2cbcaac8357f67f384949e035ad7c,0,,0,0,0,0,,,0,0,0,0
2023Q3,inner,0.001,sequential_0,0,phase_diagnostic,0.4,diagnostic,False,False,empty_validation,b03fdfb6c468ed86f79f8132e4b0a55961d2cbcaac8357f67f384949e035ad7c,0,,0,0,0,0,,,0,0,0,0
2023Q3,inner,0.001,sequential_0,0,phase_diagnostic,0.5,diagnostic,False,False,empty_validation,b03fdfb6c468ed86f79f8132e4b0a55961d2cbcaac8357f67f384949e035ad7c,0,,0,0,0,0,,,0,0,0,0
2023Q3,inner,0.001,sequential_0,0,inner_selection,0.3,diagnostic,False,False,empty_validation,b03fdfb6c468ed86f79f8132e4b0a55961d2cbcaac8357f67f384949e035ad7c,0,,0,0,0,0,,,0,0,0,0
2023Q3,inner,0.001,sequential_0,0,inner_selection,0.4,diagnostic,False,False,empty_validation,b03fdfb6c468ed86f79f8132e4b0a55961d2cbcaac8357f67f384949e035ad7c,0,,0,0,0,0,,,0,0,0,0
2023Q3,inner,0.001,sequential_0,0,inner_selection,0.5,diagnostic,False,False,empty_validation,b03fdfb6c468ed86f79f8132e4b0a55961d2cbcaac8357f67f384949e035ad7c,0,,0,0,0,0,,,0,0,0,0
2023Q3,inner,0.001,sequential_1,1,phase_diagnostic,0.3,diagnostic,False,False,empty_validation,b03fdfb6c468ed86f79f8132e4b0a55961d2cbcaac8357f67f384949e035ad7c,0,,0,0,0,0,,,0,0,0,0
2023Q3,inner,0.001,sequential_1,1,phase_diagnostic,0.4,diagnostic,False,False,empty_validation,b03fdfb6c468ed86f79f8132e4b0a55961d2cbcaac8357f67f384949e035ad7c,0,,0,0,0,0,,,0,0,0,0
2023Q3,inner,0.001,sequential_1,1,phase_diagnostic,0.5,diagnostic,False,False,empty_validation,b03fdfb6c468ed86f79f8132e4b0a55961d2cbcaac8357f67f384949e035ad7c,0,,0,0,0,0,,,0,0,0,0
2023Q3,inner,0.001,sequential_1,1,inner_selection,0.3,diagnostic,False,False,empty_validation,b03fdfb6c468ed86f79f8132e4b0a55961d2cbcaac8357f67f384949e035ad7c,0,,0,0,0,0,,,0,0,0,0
2023Q3,inner,0.001,sequential_1,1,inner_selection,0.4,diagnostic,False,False,empty_validation,b03fdfb6c468ed86f79f8132e4b0a55961d2cbcaac8357f67f384949e035ad7c,0,,0,0,0,0,,,0,0,0,0
2023Q3,inner,0.001,sequential_1,1,inner_selection,0.5,diagnostic,False,False,empty_validation,b03fdfb6c468ed86f79f8132e4b0a55961d2cbcaac8357f67f384949e035ad7c,0,,0,0,0,0,,,0,0,0,0
2023Q3,inner,0.001,uniform_0,0,phase_diagnostic,0.3,diagnostic,False,False,empty_validation,b03fdfb6c468ed86f79f8132e4b0a55961d2cbcaac8357f67f384949e035ad7c,0,,0,0,0,0,,,0,0,0,0
2023Q3,inner,0.001,uniform_0,0,phase_diagnostic,0.4,diagnostic,False,False,empty_validation,b03fdfb6c468ed86f79f8132e4b0a55961d2cbcaac8357f67f384949e035ad7c,0,,0,0,0,0,,,0,0,0,0
2023Q3,inner,0.001,uniform_0,0,phase_diagnostic,0.5,diagnostic,False,False,empty_validation,b03fdfb6c468ed86f79f8132e4b0a55961d2cbcaac8357f67f384949e035ad7c,0,,0,0,0,0,,,0,0,0,0
2023Q3,inner,0.001,uniform_0,0,inner_selection,0.3,diagnostic,False,False,empty_validation,b03fdfb6c468ed86f79f8132e4b0a55961d2cbcaac8357f67f384949e035ad7c,0,,0,0,0,0,,,0,0,0,0
2023Q3,inner,0.001,uniform_0,0,inner_selection,0.4,diagnostic,False,False,empty_validation,b03fdfb6c468ed86f79f8132e4b0a55961d2cbcaac8357f67f384949e035ad7c,0,,0,0,0,0,,,0,0,0,0
2023Q3,inner,0.001,uniform_0,0,inner_selection,0.5,diagnostic,False,False,empty_validation,b03fdfb6c468ed86f79f8132e4b0a55961d2cbcaac8357f67f384949e035ad7c,0,,0,0,0,0,,,0,0,0,0
2023Q3,inner,0.001,uniform_1,1,phase_diagnostic,0.3,diagnostic,False,False,empty_validation,b03fdfb6c468ed86f79f8132e4b0a55961d2cbcaac8357f67f384949e035ad7c,0,,0,0,0,0,,,0,0,0,0
2023Q3,inner,0.001,uniform_1,1,phase_diagnostic,0.4,diagnostic,False,False,empty_validation,b03fdfb6c468ed86f79f8132e4b0a55961d2cbcaac8357f67f384949e035ad7c,0,,0,0,0,0,,,0,0,0,0
2023Q3,inner,0.001,uniform_1,1,phase_diagnostic,0.5,diagnostic,False,False,empty_validation,b03fdfb6c468ed86f79f8132e4b0a55961d2cbcaac8357f67f384949e035ad7c,0,,0,0,0,0,,,0,0,0,0
2023Q3,inner,0.001,uniform_1,1,inner_selection,0.3,diagnostic,False,False,empty_validation,b03fdfb6c468ed86f79f8132e4b0a55961d2cbcaac8357f67f384949e035ad7c,0,,0,0,0,0,,,0,0,0,0
2023Q3,inner,0.001,uniform_1,1,inner_selection,0.4,diagnostic,False,False,empty_validation,b03fdfb6c468ed86f79f8132e4b0a55961d2cbcaac8357f67f384949e035ad7c,0,,0,0,0,0,,,0,0,0,0
2023Q3,inner,0.001,uniform_1,1,inner_selection,0.5,diagnostic,False,False,empty_validation,b03fdfb6c468ed86f79f8132e4b0a55961d2cbcaac8357f67f384949e035ad7c,0,,0,0,0,0,,,0,0,0,0
2023Q3,inner,0.001,weighted_constant,,phase_diagnostic,0.3,diagnostic,False,False,empty_validation,b03fdfb6c468ed86f79f8132e4b0a55961d2cbcaac8357f67f384949e035ad7c,0,,0,0,0,0,,,0,0,0,0
2023Q3,inner,0.001,weighted_constant,,phase_diagnostic,0.4,diagnostic,False,False,empty_validation,b03fdfb6c468ed86f79f8132e4b0a55961d2cbcaac8357f67f384949e035ad7c,0,,0,0,0,0,,,0,0,0,0
2023Q3,inner,0.001,weighted_constant,,phase_diagnostic,0.5,diagnostic,False,False,empty_validation,b03fdfb6c468ed86f79f8132e4b0a55961d2cbcaac8357f67f384949e035ad7c,0,,0,0,0,0,,,0,0,0,0
2023Q3,inner,0.001,weighted_constant,,inner_selection,0.3,diagnostic,False,False,empty_validation,b03fdfb6c468ed86f79f8132e4b0a55961d2cbcaac8357f67f384949e035ad7c,0,,0,0,0,0,,,0,0,0,0
2023Q3,inner,0.001,weighted_constant,,inner_selection,0.4,diagnostic,False,False,empty_validation,b03fdfb6c468ed86f79f8132e4b0a55961d2cbcaac8357f67f384949e035ad7c,0,,0,0,0,0,,,0,0,0,0
2023Q3,inner,0.001,weighted_constant,,inner_selection,0.5,diagnostic,False,False,empty_validation,b03fdfb6c468ed86f79f8132e4b0a55961d2cbcaac8357f67f384949e035ad7c,0,,0,0,0,0,,,0,0,0,0
2023Q3,inner,0.001,weighted_logistic,,phase_diagnostic,0.3,diagnostic,False,False,empty_validation,b03fdfb6c468ed86f79f8132e4b0a55961d2cbcaac8357f67f384949e035ad7c,0,,0,0,0,0,,,0,0,0,0
2023Q3,inner,0.001,weighted_logistic,,phase_diagnostic,0.4,diagnostic,False,False,empty_validation,b03fdfb6c468ed86f79f8132e4b0a55961d2cbcaac8357f67f384949e035ad7c,0,,0,0,0,0,,,0,0,0,0
2023Q3,inner,0.001,weighted_logistic,,phase_diagnostic,0.5,diagnostic,False,False,empty_validation,b03fdfb6c468ed86f79f8132e4b0a55961d2cbcaac8357f67f384949e035ad7c,0,,0,0,0,0,,,0,0,0,0
2023Q3,inner,0.001,weighted_logistic,,inner_selection,0.3,diagnostic,False,False,empty_validation,b03fdfb6c468ed86f79f8132e4b0a55961d2cbcaac8357f67f384949e035ad7c,0,,0,0,0,0,,,0,0,0,0
2023Q3,inner,0.001,weighted_logistic,,inner_selection,0.4,diagnostic,False,False,empty_validation,b03fdfb6c468ed86f79f8132e4b0a55961d2cbcaac8357f67f384949e035ad7c,0,,0,0,0,0,,,0,0,0,0
2023Q3,inner,0.001,weighted_logistic,,inner_selection,0.5,diagnostic,False,False,empty_validation,b03fdfb6c468ed86f79f8132e4b0a55961d2cbcaac8357f67f384949e035ad7c,0,,0,0,0,0,,,0,0,0,0
2023Q3,inner,temporal,full,,phase_diagnostic,0.3,diagnostic,False,False,no_validation_positives,2c37bfb69b9e266007253eef5a12d92c116220e2022b9881849bfd7c10b4558a,0,,0,0,3,0,,,3,3,3,0
2023Q3,inner,temporal,full,,phase_diagnostic,0.4,diagnostic,False,False,no_validation_positives,2c37bfb69b9e266007253eef5a12d92c116220e2022b9881849bfd7c10b4558a,0,,0,0,3,0,,,3,3,3,0
